track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2YpjoEkXlkT5TBM2T7Hzkh,Kenny G,The Moment,The Moment,53,361466,False,0.265,0.31,10,-12.247,1,0.0359,0.64,0.00349,0.185,0.194,181.174,4,jazz
3K2js6iGwWiAoMpCkuJG7M,Yura Yunita,Buktikan,Buktikan,39,186642,False,0.771,0.664,8,-3.825,1,0.0443,0.172,0.000114,0.0926,0.672,96.965,4,jazz
0n9lAjWZ9NLd1ZuAC6qa4k,Gregory Porter;Kem,Heartbreak Songs,Holding On,37,256387,False,0.486,0.35,8,-7.873,1,0.0776,0.148,3.28e-05,0.0696,0.124,195.72,4,jazz
4gFlHAye7To29Fs4UszQUH,Chet Baker,Chet Baker Sings,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,60,179640,False,0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,3,jazz
560hhPa9vwZonMVt56uSMd,Jehan Barbur,Sarı,Güzel Adam,39,252813,False,0.605,0.216,8,-11.59,0,0.0391,0.907,1.27e-05,0.0956,0.23,119.623,4,jazz
4vLYewWIvqHfKtJDk8c8tq,Miles Davis;John Coltrane;Cannonball Adderley;Bill Evans,Kind Of Blue (Legacy Edition),"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",61,562640,False,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4,jazz
4tGNtRblzjwLkHllmH8rIS,Moğollar,Umut Yolunu Bulur,Çaya Kaç Şeker,39,262293,False,0.541,0.52,0,-10.12,0,0.0314,0.372,0.0261,0.105,0.584,81.973,3,jazz
7dlLvLDyVH7D7wvoaMuHVE,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,Winter Wonderland,39,149426,False,0.653,0.495,3,-7.803,1,0.0351,0.529,0.0,0.116,0.448,126.58,4,jazz
0PxqK0EMignEIxkpU3UgPC,MALIQ & D'Essentials,1st Special Edition,The One,39,282333,False,0.714,0.606,7,-7.496,0,0.0709,0.652,2.47e-05,0.117,0.678,79.014,4,jazz
7FzPmvCXC8CqwP9AkIkPA9,Frida Ånnevik,Det jeg vil ha (fra deg),Det jeg vil ha (fra deg),40,203263,False,0.486,0.268,8,-11.527,1,0.0313,0.882,7.81e-05,0.103,0.213,109.216,4,jazz
4DdZtRZMq1nstcrhNmX6UN,Brian Culbertson,Happy Christmas Instrumentals,Jingle Bells,0,251506,False,0.664,0.744,0,-8.318,1,0.0543,0.284,0.858,0.937,0.463,95.138,4,jazz
41Q2plsnTdz4V67yFLFcM1,Sukriye Tutkun,Gucum Yetene Kadar,Uyan Sunam Uyan,38,284466,False,0.688,0.436,3,-8.006,1,0.029,0.859,0.0,0.127,0.676,115.923,4,jazz
0S4HB769BP3gdVWfe7SLtS,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,Beyoğlu,39,222320,False,0.661,0.764,5,-6.572,0,0.0357,0.0613,0.0,0.261,0.637,114.949,4,jazz
0RAKF0lg3EvPQAKHMnsqO2,Dian Pramana Poetra;Deddy Dhukun,5 Bintang Populer,Masih Ada,39,240946,False,0.335,0.376,7,-8.329,0,0.0328,0.558,0.000104,0.172,0.268,121.225,4,jazz
0CflRiqtl8oVKuvscVgy6F,MALIQ & D'Essentials,Mata Hati Telinga,Mata Hati Telinga,39,267600,False,0.786,0.303,4,-10.698,0,0.0352,0.811,2.1e-06,0.15,0.42,118.043,4,jazz
2sLvYnCS3S8klPvZGXGic2,Elis Regina;Adoniran Barbosa,Elis Regina,Tiro Ao Álvaro,39,162400,False,0.603,0.649,10,-7.006,1,0.104,0.463,0.0,0.101,0.957,93.781,4,jazz
6yhLR2sVn1IfsScVrR4ocr,Doris Day;Frank DeVol & His Orchestra,With A Smile And A Song,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",59,123360,False,0.416,0.341,9,-10.749,1,0.0391,0.864,0.0,0.724,0.776,177.229,4,jazz
7LN8r323npl8Yc0wOdDSqu,Müzeyyen Senar,"Yayınlanmamış Şarkılar, Vol. 2",Unutturamaz Seni Hiçbir Şey,40,148893,False,0.324,0.397,2,-9.066,0,0.04,0.85,0.689,0.0865,0.52,108.332,4,jazz
2BdbIW7Vs7csJBZbKxkDAd,Yura Yunita,Merakit,Apakah Kamu,38,245344,False,0.824,0.652,0,-7.626,1,0.0498,0.283,0.00055,0.127,0.796,119.968,4,jazz
1m37Hf4mCV6XoGA1AuSfR9,Moğollar,Moğollar'94,Dinleyiverin Gayri,39,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,jazz
6GeU7bmiWCjDdbedTVIIlo,Gündoğarken,İstanbul Atina İstanbul,Gördüğüme Sevindim,38,209789,False,0.489,0.414,9,-10.871,0,0.0297,0.799,3.11e-06,0.228,0.35,151.159,4,jazz
1jVVc6xsGbG9frXgMAX3RR,Yeni Türkü,Şimdi Ve Sonra,Sevgi Özleyendir,39,195186,False,0.458,0.655,4,-6.856,0,0.0318,0.516,0.0,0.203,0.38,80.174,4,jazz
7xMxs0Olfv0KKeaXmBZHYH,Doğan Canku,Best Of +3,Gecelerim,38,162801,False,0.475,0.289,0,-9.519,0,0.0393,0.926,1.09e-06,0.121,0.669,91.664,4,jazz
0f7a6m3AFaFM6uSG4PASl0,Isaac Hayes,pov: you rock around the christmas tree,The Mistletoe And Me,0,239280,False,0.331,0.42,5,-9.251,1,0.0292,0.658,2.64e-05,0.0537,0.157,95.862,4,jazz
3LhrqTEJyY0TYlaUhSj5e9,Müzeyyen Senar,Saklı Kayıtlar (1934 - 1996),Benzemez Kimse Sana,40,157146,False,0.352,0.442,9,-5.14,0,0.0323,0.818,0.00373,0.101,0.464,112.633,3,jazz
3fERkaogWUgD0bEcbqs40u,Donald Byrd,Fiesta temática 70s,(Fallin' Like) Dominoes - Live,0,330426,False,0.557,0.759,11,-9.94,1,0.0498,0.178,0.0012,0.344,0.715,116.747,4,jazz
3s7F88geiKnUqzeQqDDBCD,Luiz Ayrao,20 Super Sucessos: Luiz Ayrão,A Saudade Que Ficou - O Lencinho,39,245673,False,0.705,0.755,1,-4.727,0,0.0656,0.346,0.0,0.064,0.887,103.92,4,jazz
7qSkQJ5yeqXdJZjvVBf45e,Mel Tormé,Holidays Are Coming,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",0,185266,False,0.413,0.0417,1,-19.916,1,0.035,0.948,0.0,0.12,0.225,100.098,1,jazz
1to8N5c31zyFz0c3AahJs7,Mel Tormé,Thanksgiving Party,Comin' Home Baby,0,163106,False,0.632,0.429,7,-12.13,0,0.0657,0.457,0.0,0.228,0.789,143.174,4,jazz
4Gc4RjGYE0jljmrYBnR7A0,Lou Rawls,Christmas Soul Classics,Christmas Will Really Be Christmas,0,146826,False,0.458,0.293,0,-13.331,0,0.0295,0.397,0.0,0.129,0.578,86.482,4,jazz
7wnQTnZe2Q0O0WdKmODS50,Mel Tormé,Christmas time but not Christmas songs 2022,Games People Play,0,167308,False,0.576,0.462,5,-9.962,1,0.0424,0.581,0.0,0.0884,0.881,119.718,4,jazz
7tCt1AuiT5RCg1GFrtCDu2,Kenny Burrell,Christmas Background Music,"God Rest Ye, Merry Gentlemen",0,227920,False,0.334,0.47,7,-12.588,0,0.0322,0.941,0.967,0.127,0.623,51.206,4,jazz
0kUguV451c5jzdASysKaJh,Mel Tormé,The Greatest Jazz Mix,Happy Together,0,152659,False,0.624,0.413,11,-8.991,0,0.0367,0.468,0.0,0.441,0.787,121.048,4,jazz
1xU4U0HkoKrDAkKxbTbda6,Kenny Burrell,Ultimate Calm Christmas Jazz,Merry Christmas Baby,0,205053,False,0.499,0.17,8,-15.412,0,0.0422,0.862,0.00108,0.085,0.269,94.45,3,jazz
1DhIZ6MAZRPXro2JLRDYr7,Perry Como,Take It Easy With Perry Como,Killing Me Softly With Her Song,47,268160,False,0.493,0.117,8,-22.655,0,0.0299,0.926,0.00522,0.109,0.243,103.712,4,jazz
5eF05n2gqGMhPPaylRsrrU,Zmeyev;Screen Jazzmaster,Distant Stars,Distant Stars,57,120000,False,0.696,0.308,11,-11.769,0,0.29,0.659,0.793,0.0892,0.757,79.949,4,jazz
2fcgSnUoEvzDVxrQZMx0bu,TIA RAY;HOYO-MiX,Starfall (Honkai Impact 3rd Ost - Impressions),Starfall - Honkai Impact 3rd Ost - Impressions,53,191052,False,0.444,0.836,6,-4.183,1,0.106,0.205,0.000937,0.097,0.272,151.985,4,jazz
2u3aQ9fMrUaC5vcxRb853x,Utha Likumahuwa,Nada & Apresiasi,Kenikmatan Tersendiri,39,238706,False,0.62,0.624,5,-10.496,1,0.0753,0.885,0.0651,0.246,0.711,88.219,4,jazz
06henIQqvVk2vAKj1yQtTp,Martin Landström,Maze of Tranquility,Maze of Tranquility,63,262707,False,0.488,0.134,7,-17.904,1,0.0327,0.76,0.219,0.0826,0.0507,112.892,4,jazz
5Xd9NVSspCkmCxa9gSAWu8,Harry James;Kitty Kallan,"You Want HARRY JAMES & HIS ORCHESTRA Well, Here It Is!","It's Been a Long, Long Time",54,203773,False,0.328,0.221,0,-9.7,1,0.0299,0.94,0.00135,0.301,0.369,77.147,4,jazz
7iaQV6plfQRead7XdleWM4,Caravan Palace,<I°_°I>,Aftermath,56,185869,False,0.614,0.663,8,-7.105,1,0.0406,0.23,0.00328,0.297,0.403,140.015,4,jazz
4nbILrYODP667b3d66ZMzI,Dean Martin,"Hey, Brother Pour The Wine",Sway (Quien Sera),59,162960,False,0.601,0.239,2,-12.175,0,0.0384,0.727,1.43e-06,0.0748,0.569,120.036,4,jazz
0f2489MzoisF9pKduawvce,Ella Fitzgerald;Louis Armstrong,Ella And Louis Again,Autumn In New York,62,356626,False,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,4,jazz
0aWMVrwxPNYkKmFthzmpRi,Miles Davis;John Coltrane;Bill Evans,Kind Of Blue (Legacy Edition),Blue in Green (feat. John Coltrane & Bill Evans),63,337733,False,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,4,jazz
7ucwhjWSGTEh5e18h6WFER,Andien,Gemintang,Milikmu Selalu,38,254226,False,0.776,0.629,8,-7.146,1,0.0342,0.0793,0.0212,0.169,0.773,117.019,4,jazz
0l3p85cVj6FVQ2Nh7l94sr,Evrencan Gündüz,Sabah Şarkıları / Orta Şeker,Benimle Evlensen,37,254293,False,0.609,0.428,4,-11.821,1,0.0509,0.754,1.04e-05,0.108,0.521,76.867,4,jazz
7pqcbFqXzHvsig9mog9cr5,Elis Regina,Elis,Carinhoso,38,237266,False,0.464,0.312,6,-11.254,0,0.033,0.798,4.02e-05,0.0953,0.435,90.939,4,jazz
1UkNeA31KnDeAhLaPoYgFi,The Echo Park Project,Salsera,Salsera,38,361402,False,0.738,0.717,10,-4.694,1,0.0413,0.704,6.05e-06,0.113,0.96,105.022,4,jazz
5hyJ1GbE8vZL1BGKE1MSPJ,Tulus,Tulus,Merdu Untukmu - Outro,38,62093,False,0.629,0.124,9,-22.22,1,0.0366,0.812,4.83e-06,0.102,0.796,85.258,4,jazz
7LR44miVMWFENCpE4ZXNo1,Ceylan Ertem;Melike Şahin,Seyrüsefer,Seyrüsefer,39,187562,False,0.339,0.298,2,-9.875,0,0.0541,0.912,0.0,0.351,0.468,88.447,4,jazz
4m6OC8u2rC6LMFtFWsME7d,Chet Baker,Chet Baker Sings,Time After Time - Vocal Version,61,166760,False,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,4,jazz
0oBudl7P9fqep8ghZpA6wH,Tony Bennett;Antonia Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,I've Got My Love to Keep Me Warm (with Antonia Bennett),39,209106,False,0.486,0.399,7,-7.135,1,0.0285,0.872,0.0,0.102,0.42,129.849,4,jazz
6mHSkyU4vE2hvBFLqTMB6l,Leo Gandelman;Delacruz;Machine Series,Hip Hop Machine #8,Sobre Nós,37,290560,False,0.366,0.534,8,-10.5,1,0.0403,0.614,0.000337,0.156,0.457,88.382,4,jazz
0nWIJZr7nG6WOw0r4uVPNS,Ello,Taub Mumu,Gak Kayak Mantanmu,38,238426,False,0.579,0.608,7,-5.628,1,0.0265,0.347,0.00224,0.11,0.398,95.979,4,jazz
57NChv3uzjm8y4Y3x3Y8g0,Sertab Erener,Ben Yaşarım,Aç Sesini,38,240933,False,0.562,0.751,5,-6.478,1,0.0315,0.136,1.45e-06,0.0895,0.341,67.006,4,jazz
33es3TwcRecbr3mJrEc8nw,Phlocalyst;Hoogway;Akīn,Afternoon Jazz,Rising,59,141971,False,0.366,0.398,4,-9.75,1,0.0758,0.785,0.846,0.111,0.0399,70.915,4,jazz
5BT0sejkliP4fAzR59DW1N,Bo Kaspers Orkester,Redo att gå sönder,Sommaren,38,250866,False,0.528,0.884,5,-7.083,0,0.0298,0.216,0.0097,0.174,0.954,94.094,4,jazz
5fzii5v8A2PmlvML2ziF9n,Ella Fitzgerald,My Funny Valentine: The Rodgers And Hart Songbook,Isn't It Romantic?,37,180506,False,0.19,0.187,5,-14.734,0,0.0404,0.924,5.08e-06,0.0887,0.25,73.461,4,jazz
5LhSIkQhAkINBgQZIyzS1i,Glenn Fredly;Audy,"Selamat Pagi, Dunia!",Terpesona,38,300720,False,0.558,0.723,7,-6.363,1,0.0294,0.213,0.00637,0.06,0.7,77.993,4,jazz
4QkKRtOPA0mU55JoyVqtQV,Sertab Erener,İyiliğe Ninniler,Çamlıbelden Çıktım Yayan,38,172013,False,0.481,0.248,9,-11.826,0,0.0311,0.977,4.77e-06,0.102,0.433,75.136,4,jazz
3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gelse O Şuh Meclise (Deluxe),Gündüzüm Seninle,39,187750,False,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,jazz
3RrBcQlMGFdFtz1JMIHaK1,İlhan İrem,Bezginin Gizli Mektupları,Olanlar Olmuş,38,487866,False,0.275,0.491,4,-6.95,0,0.0375,0.891,0.0149,0.295,0.32,158.676,4,jazz
6A9LfLZ5pDN7os9fovGyGJ,Müzeyyen Senar,Çilingir Sofrası - Oturak Alemi,Sevmekten Kim Usanır,39,289733,False,0.327,0.422,5,-6.289,0,0.0398,0.803,0.00766,0.0947,0.34,145.945,4,jazz
0sg2tsm1SRoCFbTCdRoJL8,Paté de Fuá,Amores Ajenos,Cien Años,40,205794,False,0.804,0.631,5,-8.094,1,0.0371,0.162,3.85e-05,0.22,0.919,94.977,4,jazz
258RIVFMuibgf38bu48HAW,Sertab Erener,İyiliğe Ninniler,Uyusun Da Büyüsün,38,107325,False,0.483,0.18,3,-9.416,0,0.0292,0.907,0.0,0.102,0.15,84.99,4,jazz
4Lqk2GpiFB0ZRL2o62eL5U,Tony Esposito,Tony Esposito,Papa Chico,38,241932,False,0.823,0.256,10,-17.652,1,0.0549,0.261,0.000675,0.06,0.775,97.796,4,jazz
4Tb3QKmIVOdLYHrN2oQz4h,Sammy Davis Jr.,christmas but not christmas songs,Something's Gotta Give - Single Version,0,125960,False,0.558,0.341,9,-8.722,0,0.0452,0.727,0.0,0.0601,0.638,138.656,3,jazz
2HmPWoNpHOaDENBDuXOjVV,Sammy Davis Jr.,Holly Jolly Christmas,The Christmas Song (Chestnuts Roasting on an Open Fire),0,205066,False,0.297,0.0915,3,-20.631,1,0.0325,0.94,6.85e-06,0.32,0.201,82.484,1,jazz
6BUfqtQcP26I7MNC5fAg7w,Sertab Erener,İyiliğe Ninniler,Uyu Yavrum Yine Sabah Oluyor,38,131889,False,0.536,0.237,0,-10.133,1,0.0305,0.976,0.000142,0.0981,0.107,78.048,3,jazz
5yy1Ba0P040YFPYWuXIceK,Lisa Nilsson,Till Morelia,Handens fem fingrar,38,216680,False,0.471,0.166,3,-14.147,1,0.0457,0.858,0.0,0.106,0.421,169.298,4,jazz
41ykywmUtDSis7fGAarryh,Georg Riedel;Lisa Nilsson,Barn på nytt - 25 sånger av Georg Riedel & Astrid Lindgren,Idas sommarvisa,37,127400,False,0.667,0.222,2,-13.373,1,0.0294,0.913,0.0,0.113,0.428,106.15,4,jazz
28njLrZycTveXnYxP5CmbH,Charlie Haden;Hank Jones,Ultimate Calm Christmas Jazz,It Came Upon The Midnight Clear,0,176653,False,0.494,0.0421,10,-26.853,1,0.0453,0.981,0.928,0.104,0.264,112.015,3,jazz
0xoavoSO8dgVPkmgCkJf5O,Charlie Haden;Hank Jones,Ultimate Calm Christmas Jazz,God Rest Ye Merry Gentlemen,0,147773,False,0.532,0.0507,2,-27.646,0,0.0587,0.978,0.917,0.123,0.628,112.746,4,jazz
24ZeJGbJa1ONPUNDDR9Z1i,Club des Belugas,Kolibri - Jazz Selection,La Taillade,0,230322,False,0.603,0.555,11,-10.337,0,0.0357,0.0135,0.514,0.0852,0.195,124.048,4,jazz
5a1iz510sv2W9Dt1MvFd5R,Michael Bublé,Christmas (Deluxe Special Edition),It's Beginning to Look a Lot like Christmas,67,206639,False,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,3,jazz
4RMcbb9ITtAESFO6Sg0DLo,RLLBTS;Run Wallace;Golden Ticket Tapes,Sunflakes,Sunflakes,57,134318,False,0.697,0.575,0,-9.67,0,0.0406,0.00291,0.612,0.106,0.685,88.014,4,jazz
3wMJQ5qeN02ljNn3lRMVka,Scott Bradlee's Postmodern Jukebox;Haley Reinhart,Selfies on Kodachrome,Habits,59,215866,False,0.548,0.364,5,-9.465,1,0.0547,0.86,0.0,0.385,0.506,116.556,4,jazz
2ej1A2Ze6P2EOW7KfIosZR,Nujabes;Cise Star;Akin Yai,Modal Soul,Feather (feat. Cise Starr & Akin from CYNE),63,175360,False,0.565,0.749,10,-6.629,0,0.0769,0.655,0.432,0.106,0.881,180.598,4,jazz
7Cg3F9ZsZ2TYUnlza49NYh,Bonobo,Black Sands,Kong,58,237826,False,0.542,0.749,6,-8.333,0,0.0277,0.173,0.942,0.315,0.674,94.031,4,jazz
15tIB5MPquBcVd4pAVlzm1,Hoffy Beats;Iamcloud,Levitation,Levitation,50,123347,False,0.701,0.015,10,-23.549,1,0.0561,0.863,0.927,0.0992,0.0364,125.019,4,jazz
5a2lHMvRRwhQp2zSwtjNmq,Kenny G,Duotones,Songbird,51,303506,False,0.453,0.292,7,-16.777,1,0.0342,0.041,0.814,0.0977,0.125,135.387,4,jazz
6YrAxoqTwEGmGI0NKQ4ugl,Zmeyev,Feelin' Good,Feelin' Good,55,132000,False,0.674,0.292,5,-13.884,0,0.0833,0.857,0.927,0.108,0.581,80.002,4,jazz
5AkV53fo1u01mi8r22JNeF,Ardhito Pramono;Aurélie,I Just Couldn't Save You Tonight (feat. Aurélie) [Story of Kale - Original Motion Picture Soundtrack],I Just Couldn't Save You Tonight (feat. Aurélie) - Story of Kale - Original Motion Picture Soundtrack,71,219600,False,0.372,0.322,7,-9.831,1,0.0398,0.851,1.02e-06,0.108,0.152,85.064,4,jazz
3ObWIAbtVhxTPguDsHT9vf,Three Four Trio,A Simple Book,Evening Silence,62,267893,False,0.432,0.137,8,-16.853,1,0.0318,0.96,0.906,0.121,0.111,89.117,4,jazz
2gNjmvuQiEd2z9SqyYi8HH,Louis Armstrong;Ella Fitzgerald,Porgy And Bess,Summertime,64,298133,False,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,5,jazz
6yKkA8HzwWTZ5taIMaG4Nm,Bill Evans Trio,Waltz For Debby [Original Jazz Classics Remasters] (OJC Remaster),My Foolish Heart,60,297320,False,0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,4,jazz
7JhZI4MzYLnjQdvxco3kVU,Ardhito Pramono,"Playlist, Vol. 2",Bulb,36,225500,False,0.561,0.427,7,-9.38,1,0.0387,0.109,0.0,0.327,0.449,76.988,4,jazz
1naVD19eofGpFf6wosmHIe,Perry Como,It's Impossible,And I Love You So,57,197626,False,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,4,jazz
0foCYfdIVahzQlj6H9ym6x,Sertab Erener,Aşk Ölmez,Sessiz Gemi,38,273000,False,0.371,0.462,7,-11.096,0,0.0583,0.377,0.0,0.26,0.462,135.872,3,jazz
1xhNZa02TcBmtAThitATDo,Andien,Metamorfosa,Indahnya Dunia,37,324920,False,0.66,0.468,1,-11.302,1,0.0276,0.857,0.00576,0.235,0.521,136.004,4,jazz
4p7na6NSU0F7lMOhx9kg9k,Kris Bowers,Bridgerton Season Two (Covers from the Netflix Series),Material Girl,59,244339,False,0.588,0.155,0,-20.621,1,0.0321,0.633,0.694,0.0748,0.404,136.482,4,jazz
4E3sRBOjCjxsotCLduEJcN,Gaye Su Akyol,Develerle Yaşıyorum,Yıllar Yılan,37,255720,False,0.662,0.409,2,-10.455,0,0.0414,0.325,0.00199,0.116,0.502,119.986,5,jazz
2MKLbFPQ3QDXpQ0KnS06Kl,Norah Jones,Feels Like Home,Those Sweet Words,64,202640,False,0.798,0.234,2,-10.699,1,0.0317,0.875,0.000626,0.134,0.403,103.152,4,jazz
64MgjDp6ijaLvS3T83JHX9,Dean Martin,Dean Martin Sings,That's Amore - Remastered,58,188106,False,0.352,0.157,10,-12.571,1,0.0337,0.771,0.0,0.108,0.571,157.895,3,jazz
1NbkW4qACyJ4MDpqP1kAC5,Tony Bennett,A Swingin' Christmas Featuring The Count Basie Big Band,Christmas Time Is Here,38,238680,False,0.249,0.235,9,-12.652,1,0.0295,0.777,2.26e-06,0.0986,0.115,116.38,3,jazz
0HLLXulya71QkF53jef2U3,Ceylan Ertem,Yine De Amin,Kovdum,39,225777,False,0.483,0.49,6,-7.935,1,0.04,0.819,0.000109,0.157,0.247,77.141,4,jazz
6k9i1ZHcGUF2tTY1gvpBp8,Scott Hamilton;Hans Backenroth;Kristian Leth;Jan Lundgren,Fraser Macpherson from the Pen Of,Night Spot,1,372447,False,0.551,0.271,5,-13.538,1,0.0336,0.77,0.457,0.134,0.561,101.771,4,jazz
07lspWYhdJtdn6f6e3DiCD,Maraca,Tremenda Rumba!,Castigala,38,234133,False,0.762,0.886,10,-3.816,0,0.0407,0.402,0.0,0.04,0.967,102.059,4,jazz
387MQzCz2bbzc6PeM79MmK,MALIQ & D'Essentials,Musik Pop,Semesta,38,285752,False,0.391,0.721,2,-7.223,1,0.0473,0.333,5.39e-05,0.121,0.478,173.837,4,jazz
01N4rGD2WJZewp4RAu8034,Kızılırmak,Figan,Kime Kin Ettin,37,257600,False,0.619,0.318,3,-11.953,1,0.0384,0.839,8.75e-06,0.2,0.627,140.725,1,jazz
1NyBy7w03Bpum3LfvQBT9Q,Levent Yüksel,Uslanmadım,Bu Aşkın Katili Sensin,37,245585,False,0.656,0.797,5,-5.863,1,0.0373,0.0207,2.79e-06,0.0605,0.397,96.041,4,jazz
4aoN6rHl9SkAZJw8BFh4yf,Zülfü Livaneli,Nefesim Nefesine,Nefesim Nefesine,38,338866,False,0.398,0.318,3,-12.283,1,0.0299,0.544,6.02e-06,0.0875,0.137,105.849,4,jazz
0Oho1Elt6nNyiHZyZR8OaG,Jane Monheit,Surrender,A Time For Love,36,301320,False,0.249,0.284,1,-12.1,0,0.0368,0.941,5.62e-05,0.239,0.0738,116.665,4,jazz
6s2u8neVUCKOxvKDW6ZT9o,Sertab Erener,Ben Yaşarım,Belki De Aşk Lazım Değildir,38,222733,False,0.461,0.39,7,-10.973,0,0.0385,0.577,7.04e-06,0.12,0.498,172.044,4,jazz
2BHwWqwuwcC5Zk6dpThXph,Cornelis Vreeswijk,Tio vackra visor och personliga Person,Deirdres samba,38,181800,False,0.624,0.296,0,-17.159,1,0.0585,0.93,0.108,0.128,0.854,100.481,4,jazz
3Nsn3y2IpzcuDIKZDgS3oS,Luis Arcaraz Y Su Orquesta,Cita Con Luis Arcaraz,Viajera,37,197373,False,0.334,0.332,8,-7.029,1,0.0261,0.918,0.00236,0.366,0.429,97.086,4,jazz
1kkCeMpEx707LGM1nh9uyG,48th St. Collective,"Vintage Café: Lounge and Jazz Blends, Vol. 22",Love is in the Air,0,171039,False,0.64,0.395,2,-11.977,1,0.0264,0.79,0.12,0.0946,0.439,108.062,4,jazz
3JsRfuGn1X2A4DdbxCvhaj,Gil Scott-Heron,Aliens Fireteam Elite The Ultimate Fantasy Playlist,Alien,0,572426,False,0.459,0.727,2,-11.668,1,0.593,0.766,0.0,0.959,0.596,107.96,4,jazz
2Lpy3EwCxTCDnpSoraugYc,Madeleine Peyroux,Half The Perfect World,Half The Perfect World,36,261453,False,0.611,0.222,5,-14.259,0,0.0287,0.954,0.184,0.119,0.355,109.163,4,jazz
1ZQ3HIqSmUJVqMy4Jv7nS9,Peter Cincotti,Jazz Holiday,Some Kind Of Wonderful,37,212426,False,0.769,0.293,5,-12.561,1,0.0298,0.665,0.00134,0.187,0.434,105.992,4,jazz
5H2RIq9BmVHWqoPIhR385G,Tulus,Langsung Dari Konser Monokrom Jakarta (Live),Pembuka - Live,37,212069,False,0.636,0.599,0,-9.378,1,0.0282,0.00885,0.933,0.14,0.653,101.615,4,jazz
6Ymx0XmzUFnwCA8pZaY0XV,Mel Tormé;Stephan Moccio,Weihnachten Klassik 2022,The Christmas Song (arr. piano),0,250906,False,0.361,0.0156,6,-29.853,1,0.0378,0.987,0.945,0.108,0.0717,123.646,5,jazz
760Z6GTmf5KVEC0goW8doX,Elis Regina,The Essential,O Trem Azul,37,273026,False,0.373,0.716,7,-6.618,1,0.0408,0.673,0.0102,0.122,0.401,139.556,4,jazz
2kIawdmEzVhR9F0Z8EsOns,"Bobby Cruz;Ricardo ""Richie"" Ray",Felices Pascuas,Bomba en Navidad,38,306760,False,0.648,0.748,10,-7.49,1,0.0635,0.747,0.00138,0.261,0.95,109.384,4,jazz
7esh5OJ7CP435rmXeGm305,Eartha Kitt,Classic Christmas Greatest Hits,Santa Baby,0,168949,False,0.467,0.237,5,-13.373,0,0.0542,0.892,3.46e-06,0.148,0.388,101.759,4,jazz
408bvXQ6HK3nFh1OYFPyA0,Marie Fredriksson,Het Vind,Rickie Lee,38,148626,False,0.648,0.916,2,-3.144,1,0.0278,0.26,0.0,0.253,0.892,126.533,4,jazz
1hLRoUONVzeTkWZT7pCuvs,Judy Garland,Rockin' Around The Christmas Tree 2022,Have Yourself A Merry Little Christmas,0,165026,False,0.23,0.163,6,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,3,jazz
7iDDlE7hd3j6MhPHktza8o,C.V. Jørgensen,Tidens Tern,Sæsonen er slut,38,273200,False,0.51,0.651,7,-8.651,1,0.0348,0.553,2.28e-06,0.107,0.596,124.984,4,jazz
2etqMd6kibMrZoPCPd2fMi,Robert Broberg,Höjdare,Mitt lilla fejs & jag,37,79066,False,0.833,0.528,8,-9.582,1,0.238,0.893,0.0,0.604,0.87,133.742,4,jazz
1bKRkiT7RdtyO5G6Q05IJj,Scott Hamilton,Ultimate Calm Christmas Jazz,Little Drummer Boy,0,362066,False,0.509,0.383,2,-9.993,1,0.0277,0.905,0.902,0.094,0.341,91.564,4,jazz
46kKB60L52z7OXqZaxc8pJ,Billo's,Exitos De Billo's Caracas Boys,Mi Cali Bella,38,187959,False,0.454,0.621,3,-6.782,0,0.0816,0.49,1.15e-05,0.131,0.877,195.995,4,jazz
1qcWuAqrckB7uoAxVnrBDm,Feid,Perreo en Halloween,Normal,6,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,reggaeton
